,Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Month,Seasons
8320,8320,8562901250,8/27/2014,516000.0,4,2.75,2210,10800,1.0,0.0,0.0,Very_Good,8,1170,1040.0,1997,0.0,98074,47.6086,-122.059,2210,10800,8,Summer
8321,8321,2600020330,8/13/2014,1220000.0,4,2.75,3670,15400,2.0,0.0,3.0,Very_Good,10,3670,0.0,1986,0.0,98006,47.5581,-122.156,3370,13300,8,Summer
8322,8322,1370801520,5/27/2014,1660000.0,4,3.5,3080,4815,2.0,0.0,3.0,Good,10,2300,780.0,1937,2009.0,98199,47.6417,-122.411,2910,5350,5,Spring
8323,8323,5589900761,5/1/2015,315000.0,2,1.0,770,6731,1.0,0.0,0.0,Very_Good,6,770,0.0,1943,0.0,98155,47.7505,-122.312,1120,9212,5,Spring
8324,8324,3601800580,10/21/2014,250000.0,4,2.0,2600,9000,1.0,0.0,0.0,Good,8,1410,1190.0,1959,0.0,98032,47.381,-122.299,2600,7200,10,Fall
8325,8325,3336000296,11/13/2014,250000.0,4,1.5,1220,4900,1.0,0.0,0.0,Good,6,1220,0.0,1942,0.0,98118,47.5292,-122.269,1410,3000,11,Fall
8326,8326,1525059020,4/10/2015,925000.0,4,2.5,2910,48351,1.0,0.0,0.0,Very_Good,8,1910,1000.0,1967,0.0,98005,47.6495,-122.164,2760,43560,4,Spring
8327,8327,6150200330,8/25/2014,358000.0,3,1.0,1150,4681,1.0,0.0,0.0,Good,7,1150,0.0,1955,0.0,98133,47.7284,-122.336,1150,6800,8,Summer
8328,8328,4136950180,9/26/2014,262000.0,3,2.5,1700,6200,2.0,0.0,0.0,Good,8,1700,0.0,1997,0.0,98092,47.2621,-122.221,1720,6205,9,Summer
8329,8329,259600790,10/15/2014,500000.0,3,1.75,1220,7370,1.0,0.0,0.0,Very_Good,7,1220,0.0,1964,0.0,98008,47.6334,-122.12,1580,8213,10,Fall
8330,8330,2770604925,7/15/2014,1300000.0,5,1.0,1670,6400,1.5,0.0,0.0,Good,8,1670,0.0,1919,0.0,98119,47.6542,-122.373,1910,2983,7,Summer
8331,8331,6902000100,9/15/2014,500000.0,3,1.75,2420,65501,2.0,0.0,1.0,Good,8,2420,0.0,1984,0.0,98074,47.6525,-122.087,2970,19036,9,Summer
8332,8332,3275850180,6/2/2014,675000.0,3,2.25,2610,9002,2.0,0.0,0.0,Good,9,2610,0.0,1988,0.0,98052,47.6909,-122.104,2320,8306,6,Spring
8333,8333,4154300296,9/26/2014,235000.0,3,1.0,960,5030,1.0,0.0,0.0,Good,7,960,0.0,1955,0.0,98118,47.5611,-122.28,1460,5400,9,Summer
8334,8334,4154300296,3/18/2015,545000.0,3,1.0,960,5030,1.0,0.0,0.0,Good,7,960,0.0,1955,0.0,98118,47.5611,-122.28,1460,5400,3,Winter
8335,8335,3888100043,5/7/2014,350000.0,3,1.0,1010,9360,1.0,0.0,0.0,Good,6,1010,0.0,1981,0.0,98033,47.6874,-122.168,1470,9360,5,Spring
8336,8336,8165501510,11/25/2014,320000.0,2,2.25,1550,1827,2.0,0.0,0.0,Good,8,1550,0.0,2008,0.0,98106,47.5394,-122.368,1420,1826,11,Fall
8337,8337,5152700120,3/18/2015,452000.0,5,2.5,5067,13315,1.0,0.0,2.0,Good,9,3154,1913.0,1968,0.0,98003,47.3391,-122.325,2860,13957,3,Winter
8338,8338,1962200475,7/25/2014,875000.0,3,2.0,2350,6000,1.5,0.0,0.0,Very_Good,8,1990,360.0,1922,0.0,98102,47.6476,-122.32,2010,5040,7,Summer
8339,8339,272000355,11/8/2014,325000.0,3,1.5,1310,2998,2.0,0.0,0.0,Good,7,1310,0.0,1998,0.0,98144,47.5873,-122.299,1310,2997,11,Fall
8340,8340,5113400113,6/19/2014,756000.0,4,2.25,2160,5600,1.0,0.0,0.0,Excellent,7,1080,291.851723974838,1947,0.0,98119,47.6442,-122.372,1850,5150,6,Spring
8341,8341,6669010120,6/24/2014,319000.0,4,2.5,2510,7992,1.0,0.0,0.0,Good,8,1610,900.0,1978,0.0,98032,47.3715,-122.285,2030,7992,6,Spring
8342,8342,7170200110,1/21/2015,455000.0,3,1.75,890,3800,1.5,0.0,0.0,Good,7,750,140.0,1926,0.0,98115,47.6803,-122.291,1280,3800,1,Winter
8343,8343,2113700025,4/9/2015,330000.0,2,1.0,1129,3840,1.0,0.0,0.0,Good,7,1129,0.0,1953,0.0,98106,47.5313,-122.351,1300,3880,4,Spring
8344,8344,7197000100,1/8/2015,510000.0,4,3.25,1980,9988,1.0,0.0,0.0,Good,8,1340,640.0,1980,0.0,98052,47.6883,-122.111,1980,8972,1,Winter
8345,8345,7577700061,4/16/2015,532000.0,3,1.0,2360,5012,1.0,0.0,0.0,Good,7,1560,800.0,1964,0.0,98116,47.5705,-122.384,1690,4800,4,Spring
8346,8346,1862400215,1/20/2015,775000.0,3,2.5,2480,5007,2.0,0.0,0.0,Good,8,1960,520.0,2014,0.0,98117,47.6974,-122.369,1650,7806,1,Winter
8347,8347,3726800201,4/17/2015,410000.0,3,1.75,2160,4000,1.0,0.0,0.0,Good,7,1080,1080.0,1953,0.0,98144,47.5721,-122.309,1260,3200,4,Spring
8348,8348,13002460,3/18/2015,205000.0,2,1.75,1740,5100,1.0,0.0,0.0,Good,6,580,1160.0,1915,0.0,98108,47.5211,-122.33,1440,5100,3,Winter
8349,8349,5151200215,12/12/2014,585000.0,4,2.5,2430,6766,2.0,0.0,0.0,Good,8,2430,0.0,1999,0.0,98177,47.7294,-122.358,1820,6772,12,Winter
8350,8350,8731983200,3/10/2015,255000.0,2,1.75,1950,8200,1.0,0.0,0.0,Good,8,1950,0.0,1975,0.0,98023,47.3161,-122.382,2370,8000,3,Winter
8351,8351,5309101395,9/11/2014,415000.0,2,1.0,910,3750,1.0,0.0,0.0,Good,7,910,0.0,1904,0.0,98117,47.6772,-122.369,1160,4000,9,Summer
8352,8352,4364700945,4/2/2015,459000.0,4,2.0,2360,7080,1.0,0.0,0.0,Excellent,6,1180,1180.0,1925,0.0,98126,47.5261,-122.376,1340,7200,4,Spring
8353,8353,395300330,12/11/2014,354000.0,3,1.0,1130,11250,1.0,0.0,0.0,Good,7,1130,0.0,1965,0.0,98034,47.7254,-122.227,1410,11250,12,Winter
8354,8354,3295730040,7/15/2014,587000.0,3,2.5,2150,5193,2.0,0.0,0.0,Good,8,2150,291.851723974838,1995,0.0,98033,47.6952,-122.187,2150,7172,7,Summer
8355,8355,7937600395,7/8/2014,782000.0,4,3.5,5270,53428,2.0,0.0,0.0,Good,10,3440,1830.0,2004,0.0,98058,47.4358,-122.085,2340,30904,7,Summer
8356,8356,1236300146,5/4/2015,570000.0,3,1.5,1300,7287,1.0,0.0,0.0,Very_Good,7,1300,0.0,1965,0.0,98033,47.6889,-122.187,1300,9129,5,Spring
8357,8357,8024200625,2/5/2015,414500.0,3,1.0,1050,6002,1.0,0.0,0.0,Good,7,840,210.0,1941,0.0,98115,47.6988,-122.316,1180,6003,2,Winter
8358,8358,7340600845,8/6/2014,185000.0,4,1.0,1380,6700,1.0,0.0,0.0,Good,7,1190,190.0,1928,0.0,98168,47.4871,-122.281,1380,8292,8,Summer
8359,8359,898000220,10/1/2014,262500.0,3,1.5,1610,10291,1.0,0.0,0.0,Very_Good,7,1610,0.0,1961,0.0,98022,47.2025,-121.999,1410,7729,10,Fall
8360,8360,2212600100,5/22/2014,370000.0,4,2.75,3150,67518,1.0,0.0,0.0,Very_Good,9,2250,900.0,1965,0.0,98092,47.3382,-122.196,2210,32391,5,Spring
8361,8361,6412100092,1/5/2015,362500.0,3,1.0,1520,9507,1.0,0.0,0.0,Good,7,1520,0.0,1954,0.0,98125,47.7162,-122.324,1360,7219,1,Winter
8362,8362,8835350300,3/4/2015,536000.0,3,2.5,1990,7397,2.0,0.0,0.0,Good,9,1990,0.0,1993,0.0,98072,47.7703,-122.165,2210,7397,3,Winter
8363,8363,2586800210,4/21/2015,425000.0,5,2.0,2500,7804,1.5,0.0,0.0,Good,7,1570,930.0,1921,0.0,98146,47.5031,-122.348,1170,7676,4,Spring
8364,8364,2044500201,6/9/2014,435000.0,3,2.25,1890,7200,1.0,0.0,0.0,Very_Good,7,1230,660.0,1973,0.0,98125,47.7156,-122.317,1970,8101,6,Spring
8365,8365,6450303950,5/5/2014,435000.0,5,2.0,1840,9240,1.0,0.0,0.0,Very_Good,7,1540,300.0,1942,0.0,98133,47.7308,-122.34,1200,5250,5,Spring
8366,8366,3013300409,3/12/2015,400000.0,2,1.0,1220,6300,1.0,0.0,0.0,Good,7,760,460.0,1942,0.0,98136,47.5299,-122.387,1850,4886,3,Winter
8367,8367,1934800087,6/26/2014,446000.0,2,1.5,1370,1221,2.0,0.0,0.0,Good,8,1080,290.0,2008,0.0,98122,47.6039,-122.307,1560,2081,6,Spring
8368,8368,1125049140,1/26/2015,1250000.0,3,2.5,2710,13120,1.0,0.0,0.0,Good,10,2710,0.0,1959,0.0,98105,47.6718,-122.256,3130,13566,1,Winter
8369,8369,2025700180,11/20/2014,300000.0,3,2.25,1760,5421,2.0,0.0,0.0,Good,7,1760,0.0,1991,0.0,98038,47.3484,-122.037,1570,6000,11,Fall
8370,8370,8024201055,8/6/2014,404500.0,2,1.0,800,5080,1.0,0.0,0.0,Good,7,800,0.0,1938,0.0,98115,47.6978,-122.314,1560,5110,8,Summer
8371,8371,2426059097,3/5/2015,910000.0,4,2.5,3530,49222,2.0,0.0,0.0,Very_Good,9,3530,0.0,1986,0.0,98072,47.7285,-122.112,3750,49222,3,Winter
8372,8372,9829200855,5/13/2014,771000.0,3,2.25,1780,6120,1.5,0.0,0.0,Very_Good,9,1390,390.0,1927,0.0,98122,47.6025,-122.286,1960,5568,5,Spring
8373,8373,1864940180,6/5/2014,335000.0,4,2.5,2610,4781,2.0,0.0,0.0,Good,8,2610,0.0,2009,0.0,98001,47.2649,-122.292,2583,4796,6,Spring
8374,8374,1023089085,8/4/2014,390000.0,3,1.75,1850,15170,1.0,0.0,0.0,Good,7,1850,0.0,1965,0.0,98045,47.4991,-121.774,1160,14175,8,Summer
8375,8375,4399200100,4/28/2015,288000.0,3,2.25,1560,9706,1.0,0.0,0.0,Very_Good,7,1560,0.0,1963,0.0,98002,47.3191,-122.213,1510,9706,4,Spring
8376,8376,1087500040,10/14/2014,403000.0,3,1.75,1270,10790,1.0,0.0,0.0,Good,7,1270,0.0,1956,0.0,98033,47.6647,-122.177,1270,10790,10,Fall
8377,8377,1972201965,6/24/2014,510000.0,3,2.25,1420,1309,3.0,0.0,0.0,Good,8,1420,0.0,2006,0.0,98103,47.6534,-122.346,1500,1282,6,Spring
8378,8378,272000085,2/19/2015,751000.0,6,3.0,2880,6800,2.0,0.0,0.0,Good,7,2880,0.0,1980,0.0,98144,47.5873,-122.299,1640,4000,2,Winter
8379,8379,7129302806,2/3/2015,408000.0,3,1.0,1420,8000,1.0,0.0,4.0,Good,7,1420,0.0,1950,0.0,98118,47.5169,-122.255,1780,8295,2,Winter
8380,8380,4389201021,7/1/2014,1010000.0,3,1.0,1640,12855,1.5,0.0,0.0,Excellent,6,1500,140.0,1920,0.0,98004,47.6169,-122.212,2190,11262,7,Summer
8381,8381,6751300385,4/24/2015,575000.0,3,2.0,1730,9030,1.0,0.0,0.0,Very_Good,7,1730,0.0,1956,0.0,98007,47.5875,-122.134,1470,9030,4,Spring
8382,8382,723049274,4/17/2015,330000.0,3,1.75,1250,8100,1.0,0.0,0.0,Good,7,1250,0.0,1951,0.0,98146,47.5016,-122.348,1300,8175,4,Spring
8383,8383,2767602094,5/16/2014,565000.0,3,2.25,1520,1221,3.0,0.0,0.0,Good,8,1520,0.0,2013,0.0,98107,47.674,-122.377,1550,4750,5,Spring
8384,8384,8635760330,4/13/2015,456000.0,3,2.5,1820,2935,2.0,0.0,0.0,Good,8,1820,0.0,1999,0.0,98074,47.6018,-122.021,1820,2936,4,Spring
8385,8385,3905010100,6/15/2014,652500.0,4,2.5,2700,9122,2.0,0.0,0.0,Good,9,2700,0.0,1990,0.0,98029,47.5771,-121.994,2500,9122,6,Spring
8386,8386,2493200215,12/31/2014,582000.0,3,1.75,1820,3140,2.0,0.0,0.0,Excellent,8,1820,0.0,1949,1990.0,98136,47.5271,-122.384,2030,5499,12,Winter
8387,8387,8691390530,6/25/2014,700000.0,4,2.5,2770,5686,2.0,0.0,0.0,Good,9,2770,0.0,2004,0.0,98075,47.5997,-121.973,2910,5000,6,Spring
8388,8388,4319200620,10/15/2014,235000.0,2,1.0,1270,9182,1.5,0.0,0.0,Good,6,1270,0.0,1917,0.0,98126,47.5365,-122.378,1760,9100,10,Fall
8389,8389,424069096,7/31/2014,460000.0,3,1.75,1400,12155,1.0,0.0,0.0,Very_Good,7,1400,0.0,1977,0.0,98075,47.5926,-122.047,2540,23522,7,Summer
8390,8390,8121200820,5/22/2014,475000.0,3,2.25,1820,8008,1.0,0.0,0.0,Good,8,1240,580.0,1981,0.0,98052,47.7206,-122.11,2030,8750,5,Spring
8391,8391,8682231110,6/9/2014,579000.0,2,2.0,1870,6275,1.0,0.0,0.0,Good,8,1870,0.0,2003,0.0,98053,47.7108,-122.031,1670,5200,6,Spring
8392,8392,2767602645,11/10/2014,507000.0,4,2.0,1360,2746,1.5,0.0,0.0,Good,7,1360,0.0,1945,2011.0,98107,47.6736,-122.39,1960,2746,11,Fall
8393,8393,7131300035,5/12/2014,210000.0,3,2.5,1040,2643,2.0,0.0,0.0,Good,7,720,320.0,2004,0.0,98118,47.5165,-122.268,1540,5110,5,Spring
8394,8394,2595650100,6/30/2014,359500.0,4,2.75,2140,10316,2.0,0.0,0.0,Good,8,2140,0.0,1993,0.0,98001,47.3537,-122.274,1920,11337,6,Spring
8395,8395,2616700450,11/7/2014,248000.0,3,1.75,1330,9831,1.0,0.0,0.0,Good,7,1330,0.0,1987,0.0,98001,47.3304,-122.277,1330,7500,11,Fall
8396,8396,2520900301,10/22/2014,239300.0,3,1.0,1070,5750,1.0,0.0,0.0,Good,7,1070,0.0,1952,0.0,98178,47.5071,-122.255,1420,6500,10,Fall
8397,8397,1473200150,12/16/2014,315000.0,3,2.25,1370,1533,3.0,0.0,0.0,Good,8,1370,0.0,2009,0.0,98133,47.7326,-122.343,1370,1125,12,Winter
8398,8398,1726600150,2/26/2015,970000.0,4,3.0,3510,12410,2.0,0.0,0.0,Very_Good,9,3510,0.0,1976,0.0,98005,47.6381,-122.166,3000,13209,2,Winter
8399,8399,9169600110,3/17/2015,510000.0,3,1.5,1730,6240,1.0,0.0,1.0,Good,8,1000,730.0,1954,0.0,98136,47.5282,-122.391,1620,6240,3,Winter
8400,8400,4036800580,6/21/2014,418000.0,4,1.5,1550,9176,1.0,0.0,0.0,Good,7,1000,550.0,1956,0.0,98008,47.6005,-122.129,1730,8539,6,Spring
8401,8401,2324800110,6/12/2014,699000.0,4,2.5,3280,27441,2.0,0.0,0.0,Good,9,3280,0.0,1996,0.0,98053,47.6711,-122.012,3200,26960,6,Spring
8402,8402,7855800910,3/21/2015,871000.0,4,2.5,2150,8536,1.0,0.0,3.0,Very_Good,8,1400,750.0,1967,0.0,98006,47.5663,-122.163,2800,9500,3,Winter
8403,8403,3625059140,5/7/2014,515000.0,3,1.75,1580,9147,1.0,0.0,1.0,Very_Good,7,1210,370.0,1967,0.0,98008,47.6069,-122.112,2600,23564,5,Spring
8404,8404,1200021,8/11/2014,400000.0,3,1.0,1460,43000,1.0,0.0,0.0,Good,7,1460,0.0,1952,0.0,98166,47.4434,-122.347,2250,20023,8,Summer
8405,8405,9455200790,12/9/2014,445000.0,3,1.75,1410,5100,1.0,0.0,0.0,Very_Good,7,1110,300.0,1954,0.0,98125,47.7026,-122.29,1600,7800,12,Winter
8406,8406,2021200530,2/25/2015,1110000.0,4,2.75,3090,6600,1.0,0.0,2.0,Good,9,1800,1290.0,1956,0.0,98199,47.6339,-122.396,2380,5000,2,Winter
8407,8407,7760600110,10/27/2014,212000.0,3,1.5,1690,9600,1.0,0.0,0.0,Good,7,1210,480.0,1976,0.0,98038,47.3857,-122.079,1450,9647,10,Fall
8408,8408,9323610110,1/12/2015,710000.0,4,2.5,2870,11304,2.0,0.0,0.0,Good,9,2870,0.0,1980,0.0,98006,47.5547,-122.154,2690,9940,1,Winter
8409,8409,1612500090,3/31/2015,225800.0,4,1.0,1100,7110,1.0,0.0,0.0,Very_Good,7,880,220.0,1907,0.0,98030,47.3858,-122.227,1150,7110,3,Winter
8410,8410,4027700594,12/22/2014,520000.0,3,1.75,2310,36665,1.0,0.0,2.0,Good,8,1580,730.0,1983,0.0,98155,47.7697,-122.274,2000,14000,12,Winter
8411,8411,1924059254,5/8/2015,1300000.0,5,3.75,3490,15246,1.0,0.0,1.0,Very_Good,10,1940,1550.0,1968,0.0,98040,47.5479,-122.212,3410,15682,5,Spring
8412,8412,2172000846,6/19/2014,248000.0,4,2.0,2080,13510,1.0,0.0,0.0,Good,7,1040,1040.0,1950,0.0,98178,47.4918,-122.258,2010,11625,6,Spring
8413,8413,514500195,10/16/2014,556000.0,4,2.5,2230,7200,1.0,0.0,0.0,Very_Good,7,1220,1010.0,1957,0.0,98005,47.589,-122.156,1920,7200,10,Fall
8414,8414,8151600142,5/12/2015,319950.0,5,1.75,1710,11900,1.0,0.0,0.0,Good,7,1070,640.0,1958,0.0,98146,47.506,-122.365,1030,10360,5,Spring
8415,8415,7950304045,3/31/2015,320000.0,4,2.75,1640,3000,1.0,0.0,0.0,Good,7,1000,640.0,1984,0.0,98118,47.5625,-122.283,1150,4545,3,Winter
8416,8416,6700390210,7/8/2014,245000.0,3,2.5,1600,2788,2.0,0.0,0.0,Very_Good,7,1600,0.0,1992,0.0,98031,47.4034,-122.187,1720,3605,7,Summer
8417,8417,2195700230,2/3/2015,700000.0,3,2.5,2850,36585,2.0,0.0,0.0,Good,10,2850,0.0,1987,0.0,98072,47.7376,-122.102,3340,35671,2,Winter
8418,8418,558100090,3/12/2015,628000.0,5,2.75,2600,8160,2.0,0.0,0.0,Good,8,2600,0.0,2015,0.0,98133,47.7348,-122.34,1600,8160,3,Winter
8419,8419,2749600245,6/17/2014,640000.0,3,2.0,1380,4800,1.0,0.0,0.0,Good,7,1380,0.0,1948,0.0,98199,47.651,-122.369,1740,5640,6,Spring
8420,8420,1782500065,4/28/2015,420000.0,4,1.75,1320,4978,1.0,0.0,0.0,Very_Good,7,940,380.0,1942,0.0,98126,47.5266,-122.379,1260,4693,4,Spring
8421,8421,263000329,10/8/2014,349950.0,3,2.5,1420,1162,3.0,0.0,0.0,Good,8,1420,0.0,2002,0.0,98103,47.6982,-122.349,1430,1560,10,Fall
8422,8422,9432900180,7/14/2014,307999.0,4,2.75,2420,8438,2.0,0.0,0.0,Good,8,2420,0.0,1996,0.0,98022,47.2091,-122.009,2420,8580,7,Summer
8423,8423,142000165,5/7/2014,749950.0,4,2.75,2600,6050,2.0,0.0,0.0,Excellent,8,1960,640.0,1949,0.0,98116,47.5656,-122.4,1990,6050,5,Spring
8424,8424,6145600410,7/11/2014,290000.0,2,1.0,840,3844,1.0,0.0,0.0,Very_Good,6,840,0.0,1919,0.0,98133,47.7048,-122.347,1040,3844,7,Summer
8425,8425,2599001500,7/12/2014,235000.0,3,1.75,1420,7920,1.0,0.0,0.0,Very_Good,7,1420,0.0,1962,0.0,98092,47.2931,-122.188,1420,7920,7,Summer
8426,8426,1721801010,9/3/2014,225000.0,3,1.0,1790,6120,1.0,0.0,0.0,Good,6,1790,0.0,1937,1964.0,98146,47.508,-122.337,830,6120,9,Summer
8427,8427,1721801010,4/24/2015,302100.0,3,1.0,1790,6120,1.0,0.0,0.0,Good,6,1790,0.0,1937,1964.0,98146,47.508,-122.337,830,6120,4,Spring
8428,8428,5101404491,2/12/2015,520000.0,2,1.0,1340,6380,1.0,0.0,0.0,Good,7,890,450.0,1939,0.0,98115,47.697,-122.313,1380,6380,2,Winter
8429,8429,326049111,6/26/2014,285000.0,2,1.0,1010,7200,1.0,0.0,0.0,Good,7,1010,0.0,1975,0.0,98155,47.7651,-122.291,1890,9248,6,Spring
8430,8430,1785400300,8/21/2014,525000.0,3,2.0,1640,15258,1.0,0.0,0.0,Good,8,1640,0.0,1981,0.0,98074,47.6301,-122.037,1640,16345,8,Summer
8431,8431,1310980580,3/19/2015,374900.0,5,2.75,2980,8500,1.0,0.0,0.0,Good,8,1540,1440.0,1982,0.0,98032,47.3641,-122.278,2310,8500,3,Winter
8432,8432,6632300230,10/6/2014,377500.0,3,2.0,1370,7200,1.0,0.0,0.0,Good,7,1130,240.0,1926,1955.0,98125,47.7329,-122.308,1300,7208,10,Fall
8433,8433,9324800650,4/27/2015,587450.0,3,2.25,2190,8775,1.5,0.0,1.0,Very_Good,8,2190,0.0,1927,0.0,98125,47.7303,-122.287,1910,8145,4,Spring
8434,8434,2188201010,1/21/2015,245000.0,3,2.25,1530,12000,1.0,0.0,0.0,Good,7,1070,460.0,1979,0.0,98023,47.2715,-122.338,2140,13636,1,Winter
8435,8435,7137910360,7/29/2014,200000.0,3,2.0,1290,5757,1.0,0.0,0.0,Good,7,1290,0.0,1994,0.0,98092,47.3175,-122.17,1580,6798,7,Summer
8436,8436,125069038,11/25/2014,2140000.0,4,3.75,5150,453895,2.0,0.0,3.0,Good,11,4360,790.0,1997,0.0,98053,47.6795,-121.991,2500,215186,11,Fall
8437,8437,9465910150,11/9/2014,607000.0,3,2.5,2470,9226,2.0,0.0,0.0,Good,9,2470,0.0,1991,0.0,98072,47.7439,-122.17,2820,11013,11,Fall
8438,8438,724069023,4/14/2015,1250000.0,1,1.25,1810,5070,1.5,1.0,4.0,Very_Good,8,1230,580.0,1967,0.0,98075,47.5814,-122.081,2280,5070,4,Spring
8439,8439,6600220150,3/10/2015,549950.0,4,2.5,2230,14694,1.0,0.0,0.0,Very_Good,7,1180,1050.0,1981,0.0,98074,47.6305,-122.034,1470,13458,3,Winter
8440,8440,7227800025,11/18/2014,250000.0,3,3.0,2300,7701,1.0,0.0,0.0,Good,7,2300,0.0,1960,0.0,98056,47.5102,-122.18,1570,8116,11,Fall
8441,8441,3905040220,5/9/2014,525000.0,3,2.5,2030,6970,2.0,0.0,0.0,Very_Good,8,2030,0.0,1991,0.0,98029,47.5718,-121.999,2000,6140,5,Spring
8442,8442,5072300210,6/24/2014,440000.0,3,1.75,2000,9900,1.0,0.0,2.0,Very_Good,8,1480,520.0,1957,0.0,98166,47.4436,-122.339,2310,10200,6,Spring
8443,8443,121039042,3/13/2015,425000.0,3,2.75,3610,107386,1.5,0.0,3.0,Good,8,3130,480.0,1918,1962.0,98023,47.3351,-122.362,2630,42126,3,Winter
8444,8444,6705870120,7/1/2014,739900.0,5,2.5,3290,5029,2.0,0.0,0.0,Good,8,3290,0.0,2004,0.0,98075,47.5773,-122.056,2990,6441,7,Summer
8445,8445,1109000040,5/28/2014,315000.0,3,2.0,1300,3731,1.0,0.0,0.0,Good,7,900,400.0,1993,0.0,98118,47.5374,-122.27,1300,3731,5,Spring
8446,8446,9358001590,3/3/2015,340000.0,5,1.0,1880,3774,1.5,0.0,0.0,Good,6,1360,520.0,1917,0.0,98126,47.566,-122.37,1420,2550,3,Winter
8447,8447,705700580,5/1/2015,366000.0,4,2.75,2170,9743,2.0,0.0,0.0,Good,7,2170,0.0,1995,0.0,98038,47.3814,-122.024,1670,7734,5,Spring
8448,8448,4343800100,10/21/2014,315000.0,3,1.75,1680,7250,1.0,0.0,0.0,Good,7,930,750.0,1952,0.0,98133,47.7201,-122.35,1340,7250,10,Fall
8449,8449,3343900781,10/27/2014,299000.0,3,1.5,1190,9135,1.0,0.0,0.0,Very_Good,7,1190,0.0,1959,0.0,98056,47.5164,-122.189,1520,9146,10,Fall
8450,8450,1062100085,11/13/2014,350000.0,2,1.0,940,5000,1.0,0.0,0.0,Good,7,940,0.0,1950,0.0,98155,47.7518,-122.279,1800,7400,11,Fall
8451,8451,6821101827,11/5/2014,340000.0,2,1.75,1010,1461,1.0,0.0,0.0,Good,7,670,340.0,2003,0.0,98199,47.6515,-122.4,1500,2499,11,Fall
8452,8452,3901100015,12/30/2014,460000.0,3,1.75,1290,8580,1.0,0.0,0.0,Very_Good,7,1290,0.0,1962,0.0,98033,47.6707,-122.174,1840,8580,12,Winter
8453,8453,9500900110,7/31/2014,224000.0,3,1.5,1480,10588,1.0,0.0,0.0,Good,7,1480,0.0,1957,0.0,98002,47.2872,-122.212,1370,10588,7,Summer
8454,8454,4006000401,8/11/2014,140000.0,2,1.0,900,6400,1.0,0.0,0.0,Not_Good,6,900,0.0,1940,0.0,98118,47.5287,-122.281,1350,6405,8,Summer
8455,8455,1218000025,10/13/2014,246000.0,4,2.0,1400,7632,1.5,0.0,0.0,Excellent,6,1400,0.0,1930,0.0,98166,47.4625,-122.345,1400,7632,10,Fall
8456,8456,1875500040,1/27/2015,330000.0,3,2.5,2040,14071,2.0,0.0,0.0,Good,7,2040,0.0,1995,0.0,98019,47.7278,-121.963,1890,14040,1,Winter
8457,8457,7955000210,7/9/2014,306000.0,3,1.0,1450,7200,1.0,0.0,0.0,Good,7,1010,440.0,1969,0.0,98034,47.7311,-122.199,1500,6767,7,Summer
8458,8458,7568700175,6/4/2014,324950.0,3,1.0,1210,7440,1.0,0.0,0.0,Good,7,1210,0.0,1949,0.0,98155,47.7402,-122.323,1120,7440,6,Spring
8459,8459,3410600100,6/13/2014,345000.0,2,1.5,1800,26615,1.0,0.0,0.0,Excellent,7,1240,560.0,1987,0.0,98092,47.302,-122.123,2010,26337,6,Spring
8460,8460,923049378,5/8/2014,207000.0,3,1.0,1490,8995,1.0,0.0,0.0,Very_Good,7,1490,0.0,1954,0.0,98168,47.4901,-122.303,1490,9000,5,Spring
8461,8461,420000085,8/27/2014,238000.0,3,1.0,1240,5700,1.5,0.0,0.0,Excellent,6,1240,0.0,1953,0.0,98056,47.4927,-122.169,1140,5700,8,Summer
8462,8462,2817210210,4/1/2015,695000.0,3,2.0,2632,18743,2.0,0.0,3.0,Good,10,2632,0.0,2000,0.0,98070,47.3743,-122.421,1970,14171,4,Spring
8463,8463,2141340040,9/11/2014,649950.0,3,2.5,2150,15304,2.0,0.0,0.0,Very_Good,9,2150,0.0,1979,0.0,98006,47.5573,-122.136,2540,10507,9,Summer
8464,8464,714000315,4/14/2015,515000.0,3,2.75,1710,9448,1.0,0.0,0.0,Good,7,1010,700.0,1947,0.0,98105,47.6693,-122.267,1960,8951,4,Spring
8465,8465,263000040,10/1/2014,452000.0,3,2.5,1530,5032,2.0,0.0,0.0,Good,7,1530,0.0,1998,0.0,98103,47.6985,-122.349,1450,2136,10,Fall
8466,8466,1721801161,10/30/2014,236000.0,4,2.5,1630,3060,2.0,0.0,0.0,Good,7,1630,0.0,2003,0.0,98146,47.5072,-122.336,1270,4590,10,Fall
8467,8467,4139490210,7/30/2014,1290000.0,4,3.5,4080,14450,2.0,0.0,2.0,Good,12,3210,870.0,1998,0.0,98006,47.5519,-122.106,4080,12114,7,Summer
8468,8468,6790900110,6/10/2014,563000.0,3,2.75,2340,16500,1.0,0.0,0.0,Very_Good,8,1500,840.0,1972,0.0,98075,47.5952,-122.051,2210,15251,6,Spring
8469,8469,1775800220,4/2/2015,410988.0,3,1.75,1000,14061,1.0,0.0,0.0,Very_Good,7,1000,0.0,1967,0.0,98072,47.7417,-122.093,1260,12635,4,Spring
8470,8470,4141000490,10/21/2014,1200000.0,4,2.5,3180,13118,2.0,0.0,0.0,Very_Good,11,3180,0.0,1986,0.0,98040,47.5382,-122.23,3070,12861,10,Fall
